image_1,image_2,image_3,style_id,sub_class,class,sub_dept,dept,division,sku,vendor,apparel_type,color,leg_fit,neck_type,pant_length,print_type,sleeve_length
https://dks.scene7.com/is/image/dkscdn/16UARWRNDTWNGLVXXCLD_Ox_Blood,,,1261464,COLD WEATHER,UA ACCESSORIES,UNDER ARMOUR,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,15692815,UNDER ARMOUR,,Ox Blood,,,,,
https://dks.scene7.com/is/image/dkscdn/16NIKWLGNDFBRCTWSAPB_Midnight_Turq_Rio_Teal,,,833326,N FITNESS BOTTOMS,N FITNESS,NIKE,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,16662978,NIKE,,Midnight Turq/Rio Teal,,,,,
https://dks.scene7.com/is/image/dkscdn/16MSSWLPHVNCKTRNNAPT_Pool_Blue,,,MISSP17W023,O COMPRESSION TOPS,O CORE COMPRESSION,OTHER,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,17803109,ALLSTAR PRODUCTS GROUP,,Pool Blue,,,,,
https://dks.scene7.com/is/image/dkscdn/16UARWFLYBYSHRTXXAPB_Academy_White,,,1297125,UA RUNNING BOTTOMS,UA RUNNING,UNDER ARMOUR,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,17080997,UNDER ARMOUR,,Academy/White,,,,,
https://dks.scene7.com/is/image/dkscdn/17NIKWFLYCRPXXXXXAPB_Black,,,933812,N FITNESS BOTTOMS,N FITNESS,NIKE,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,18158488,NIKE,,Black,,,,,
https://dks.scene7.com/is/image/dkscdn/17UARMCGRCTRLGGNGAPB_Black_Stealth_Gray_White,,,1298260,UA COLD COMPRSSION BOTTMS,UA COLD COMPRESSION,UNDER ARMOUR,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,18182634,UNDER ARMOUR,,Black/Stealth Gray/White,,,,,
https://dks.scene7.com/is/image/dkscdn/16NIKWSCLPTSHRTXXAPB_Black,,,742791,N FITNESS BOTTOMS,N FITNESS,NIKE,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,15930401,NIKE,,Black,,,,,
https://dks.scene7.com/is/image/dkscdn/16MAAWPLSSLMMNGHGAPB_Black,,,MKB008SA,EB FITNESS BOTTOMS,EB FITNESS,EMERGING BRANDS,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,16948910,FAM LLC,,Black,,,,,
https://dks.scene7.com/is/image/dkscdn/16CA2WSMLSSTNKPDTAPT_Caribbean_Sea,,,WAX00343,C FITNESS TOPS,C FITNESS,CALIA,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,17352374,DSG DIRECT,,Caribbean Sea,,,,,
https://dks.scene7.com/is/image/dkscdn/16AV5MCPPRFTBXRBRAPU_Black_Gray,,,CFMUWBL,O UNDERWEAR,O UNDERWEAR,OTHER,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,17427526,IDEAVILLAGE PRODUCTS CORP,,Black/Gray,,,,,
https://dks.scene7.com/is/image/dkscdn/17NIKWTMPSHRTXTXXAPB_Sport_Fuchsia_Black,,,847761SU17X,TEMPO TRACK SHORT,N RUNNING,NIKE,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,17622555,NIKE,,Sport Fuchsia/Black,,,,,
https://dks.scene7.com/is/image/dkscdn/16CHAMPWRBLNDFLCPAPT_Forest_Grove,,,S0889,C FLEECE TOPS,C FLEECE,CHAMPION,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,16835844,JBI/CHAMPION JOG BRA,,Forest Grove,,,,,
https://dks.scene7.com/is/image/dkscdn/16RBKM7CMPRSSNSHRAPBA_Caviar,,,MAA17500,PB COMPRESSION BOTTOMS,PB CORE COMPRESSION,DSG,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,17252574,DSG DIRECT,,Caviar,,,,,
https://dks.scene7.com/is/image/dkscdn/16NIKMCL12SLVCMPTAPT_White,,,724354,N COMPRESSION TOPS,N CORE COMPRESSION,NIKE,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,16399535,NIKE,,White,,,,,
https://dks.scene7.com/is/image/dkscdn/17NIKMCRTDRYDVNTGTPS_Ghost_Green_Black,,,830839,N TENNIS TOPS,N TENNIS,NIKE,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,17240508,NIKE,,Ghost Green/Black,,,,,
https://dks.scene7.com/is/image/dkscdn/16UARMCR2PCKVNCKXAPU_White_White_Black,,,1272395,UA UNDERWEAR,UA UNDERWEAR,UNDER ARMOUR,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,16626673,UNDER ARMOUR,,White/White/Black,,,,,
https://dks.scene7.com/is/image/dkscdn/16RBKWZPFRNTBRXXXAPU_Berry_Blast,,,WAA35701,PB HIGH IMPACT SPORTS BRA,PB SPORTS BRA UNDERWEAR,DSG,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,17189684,DSG DIRECT,,Berry Blast,,,,,
https://dks.scene7.com/is/image/dkscdn/17AU2WNVLTYCMPRSSAPB_Acai_Wisteria,,,WSS200205,SS CORE COMPRESSION BOTTM,SS CORE COMPRESSION,SECOND SKIN,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,17925125,DSG DIRECT,,Acai/Wisteria,,,,,
https://dks.scene7.com/is/image/dkscdn/16SACWWVNRNSHRTXXAPB_Black_Night_Coral,,,SU16417,EB FITNESS BOTTOMS,EB FITNESS,EMERGING BRANDS,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,16624066,APPAREL BRIDGE LLC,,Black/Night Coral,,,,,
https://dks.scene7.com/is/image/dkscdn/16UARMWFFLLSXXXXXAPT_Airforce_Gry_Ovr_Gry_Grph,,,1281314,UA TRAINING TOPS,UA TRAINING,UNDER ARMOUR,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,16693792,UNDER ARMOUR,,Airforce Gry/Ovr Gry/Grph,,,,,
https://dks.scene7.com/is/image/dkscdn/17ADIWLLSSNSHRTXXAPB_Black,,,S17AAW918D,A TRAINING BOTTOMS,A TRAINING,ADIDAS,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,17685526,ADIDAS,,Black,,,,,
https://dks.scene7.com/is/image/dkscdn/16UARMCGWLHNLYXXXAPT_Black_Black_Steel,,,1287797,UA COLD COMPRESSION TOPS,UA COLD COMPRESSION,UNDER ARMOUR,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,16952012,UNDER ARMOUR,,Black/Black/Steel,,,,,
https://dks.scene7.com/is/image/dkscdn/17CA2WNNRPWRMSHNSAPU_Caviar,,,WAX37301,C MED IMPACT SUPPORT BRAS,C SPORTS BRA UNDERWEAR,CALIA,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,17735111,DSG DIRECT,,Caviar,,,,,
https://dks.scene7.com/is/image/dkscdn/18RBKWHW78MTTGHTPAPB_Archroma_University_Navy,,,WAA28205WP,PLUS SIZE BOTTOMS,PB PLUS SIZE,DSG,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,19015796,DSG DIRECT,,Archroma University Navy,,,,,
https://dks.scene7.com/is/image/dkscdn/17RBKMCWCMCKXXXXXPCC_Caviar,,,MAA27500S,PB COLD COMPRESSION TOPS,PB COLD COMPRESSION,DSG,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,17822393,DSG DIRECT,,Caviar,,,,,
https://dks.scene7.com/is/image/dkscdn/17SOFWJNRSCMPTNKXAPT_Pink,,,6504V,O TRAINING TOPS,O TRAINING,OTHER,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,18125982,SOFFE,,Pink,,,,,
https://dks.scene7.com/is/image/dkscdn/18NIKWSPHRLMNTVSTAPT_Gunsmoke,,,932182,N RUNNING TOPS,N RUNNING,NIKE,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,19148254,NIKE,,Gunsmoke,,,,,
https://dks.scene7.com/is/image/dkscdn/17NIKWCDMYSHRTXXXAPB_White,,,860097,N SOCCER BOTTOMS,N SOCCER,NIKE,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,17829247,NIKE,,White,,,,,
https://dks.scene7.com/is/image/dkscdn/16UARWPLYPSHRTXXXAPBA_Rhino_Gray_Tropic_Pink,,,1292231,UA TRAINING BOTTOMS,UA TRAINING,UNDER ARMOUR,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,17104330,UNDER ARMOUR,,Rhino Gray/Tropic Pink,,,,,
https://dks.scene7.com/is/image/dkscdn/16AU2W3CMPRSSNSHRAPB_Beet,,,WSS100201,SS CORE COMPRESSION BOTTM,SS CORE COMPRESSION,SECOND SKIN,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,17404362,DSG DIRECT,,Beet,,,,,
https://dks.scene7.com/is/image/dkscdn/16UARWTHRDBRNTCHVAPTA_Cape_Coral_Overcast_Gray,,,1289650,UA TRAINING TOPS,UA TRAINING,UNDER ARMOUR,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,17108846,UNDER ARMOUR,,Cape Coral/Overcast Gray,,,,,
https://dks.scene7.com/is/image/dkscdn/17NIKMJRDNLPHNTBLCPS_Black_Dust,,,834891,CAPS,N ACCESSORIES,NIKE,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,18133524,NIKE,,Black/Dust,,,,,
https://dks.scene7.com/is/image/dkscdn/18FLDWGTRCRBCKBRPAPU_Persimmon,,,E122155,O MED IMPACT SPORTS BRA,O SPORTS BRA UNDERWEAR,OTHER,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,19056867,GLOBAL BRAND PARTNERS PTE LTD,,Persimmon,,,,,
https://dks.scene7.com/is/image/dkscdn/16PUMWRDSCNTPRNTTAPB_Black,,,515988,TRAINING BOTTOMS,PUMA TRAINING,PUMA,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,17705884,PUMA N.A.,,Black,,,,,
https://dks.scene7.com/is/image/dkscdn/17NIKWTHRMPNTXXXXAPB_Black,,,856153,N RUNNING BOTTOMS,N RUNNING,NIKE,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,18083488,NIKE,,Black,,,,,
https://dks.scene7.com/is/image/dkscdn/17ADIWRGNLSWDRBBNAPO_Maroon,,,OGWDRIBBEAN,AO COLD WEATHER,A ORIGINALS,ADIDAS,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,18225971,AGRON,,Maroon,,,,,
https://dks.scene7.com/is/image/dkscdn/17UARWFVRTSCRPXXXAPB_Formation_Blue_Talc_Blue,,,1316142,UA TRAINING BOTTOMS,UA TRAINING,UNDER ARMOUR,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,18541007,UNDER ARMOUR,,Formation Blue/Talc Blue,,,,,
https://dks.scene7.com/is/image/dkscdn/17NIKMRDSSNLBNXXXCPS_Black_White,,,878119,CAPS,N ACCESSORIES,NIKE,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,18133603,NIKE,,Black/White,,,,,
https://dks.scene7.com/is/image/dkscdn/16ADIWPRHR34XXXXXAPB_Noble_Ink_Black,,,S17APW809,A FITNESS BOTTOMS,A FITNESS,ADIDAS,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,17504837,ADIDAS,,Noble Ink/Black,,,,,
https://dks.scene7.com/is/image/dkscdn/17UARUCTTNSTRTCH6APU_Black,,,1277279UW,UA UNDERWEAR,UA UNDERWEAR,UNDER ARMOUR,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,18257980,UNDER ARMOUR,,Black,,,,,
https://dks.scene7.com/is/image/dkscdn/18RBKWSLTSDCRWHTHAPT_Heather_Rugged_Rose,,,WAA28400HWP,PLUS SIZE TOPS,PB PLUS SIZE,DSG,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,19177810,DSG DIRECT,,Heather-Rugged Rose,,,,,
https://dks.scene7.com/is/image/dkscdn/17NIKWPCLXMSHTGHTAPB_Obsidian,,,922787X,N RUNNING BOTTOMS,N RUNNING,NIKE,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,18558530,NIKE,,Obsidian,,,,,
https://dks.scene7.com/is/image/dkscdn/16CHAMCLSSCJRSYT2APT_Scarlet,,,T0223,C TRAINING TOPS,C TRAINING,CHAMPION,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,17505331,JBI/CHAMPION JOG BRA,,Scarlet,,,,,
https://dks.scene7.com/is/image/dkscdn/16UARWTHRDBRNTCHVAPTA_Constellation_Purple,,,1289650,UA TRAINING TOPS,UA TRAINING,UNDER ARMOUR,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,17108846,UNDER ARMOUR,,Constellation Purple,,,,,
https://dks.scene7.com/is/image/dkscdn/17NIKMMNPTGHT3QTCAPB_Hyper_Crimson_Black,,,AA1581,N COMPRESSION BOTTOMS,N CORE COMPRESSION,NIKE,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,17962391,NIKE,,Hyper Crimson/Black,,,,,
https://dks.scene7.com/is/image/dkscdn/17BSJWSDCTTBRWTHMAPU_White,,,EKX2T31,EB MED IMPACT SPORTS BRA,EB SPORTS BRA UNDERWEAR,EMERGING BRANDS,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,18342131,BETSEY JOHNSON PERFORMANCE,,White,,,,,
https://dks.scene7.com/is/image/dkscdn/16NIKMLGND20SSTXXAPT_Deep_Night_White,,,718833,N TRAINING TOPS,N TRAINING,NIKE,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,16127026,NIKE,,Deep Night/White,,,,,
https://dks.scene7.com/is/image/dkscdn/16UARMLMNTSGLVXXXCLD_Black_Black_Graphite,,,1282767,COLD WEATHER,UA ACCESSORIES,UNDER ARMOUR,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,16710867,UNDER ARMOUR,,Black/Black/Graphite,,,,,
https://dks.scene7.com/is/image/dkscdn/17NIKWBLSSPNTXXXXAPB_Black,,,933826,N FITNESS BOTTOMS,N FITNESS,NIKE,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,18158537,NIKE,,Black,,,,,
https://dks.scene7.com/is/image/dkscdn/16RBKWSLDPRFRMNCTAPTA_Pure_White,,,WAA17109S,PB TRAINING TOPS,PB TRAINING,DSG,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,17347692,DSG DIRECT,,Pure White,,,,,
https://dks.scene7.com/is/image/dkscdn/18SOFWJNRSDNCCRPTAPT_Black,,,1824V,O TRAINING TOPS,O TRAINING,OTHER,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,19042601,SOFFE,,Black,,,,,
https://dks.scene7.com/is/image/dkscdn/18FLDWGTTWSTSHRTXAPB_Black,,,122076,O TRAINING BOTTOMS,O TRAINING,OTHER,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,19056884,GLOBAL BRAND PARTNERS PTE LTD,,Black,,,,,
https://dks.scene7.com/is/image/dkscdn/17NIKWLGNDVNRTXXXAPT_Night_Purple,,,902082FA17,N TRAINING TOPS,N TRAINING,NIKE,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,17790247,NIKE,,Night Purple,,,,,
https://dks.scene7.com/is/image/dkscdn/17UARWSPDSTRDTNKXAPT_Black_Black,,,1301725,UA RUNNING TOPS,UA RUNNING,UNDER ARMOUR,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,18549572,UNDER ARMOUR,,Black/Black,,,,,
https://dks.scene7.com/is/image/dkscdn/17NIKWPRNDYLGBRXXAPU_Blustery_Binary_Blue,,,858583,N LOW IMPACT SPORTS BRA,N SPORTS BRA UNDERWEAR,NIKE,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,17952851,NIKE,,Blustery/Binary Blue,,,,,
https://dks.scene7.com/is/image/dkscdn/17UARMSPRTSTYLSWTAPT_Academy_Steel,,,1303818,UA FLEECE TOPS,UA FLEECE,UNDER ARMOUR,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,18182795,UNDER ARMOUR,,Academy/Steel,,,,,
https://dks.scene7.com/is/image/dkscdn/18CA2WLTRNTVLGGNGAPB_Caviar,,,WAX32048,C FITNESS BOTTOMS,C FITNESS,CALIA,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,18991472,DSG DIRECT,,Caviar,,,,,
https://dks.scene7.com/is/image/dkscdn/18RBKWPPHTHRCTTNTAPTA_Pure_White,,,WAA17137WP,PLUS SIZE TOPS,PB PLUS SIZE,DSG,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,19024643,DSG DIRECT,,Pure White,,,,,
https://dks.scene7.com/is/image/dkscdn/16RBKMSSCRWXXXXXXAPU_Black,,,REM161LT08,PB UNDERWEAR,PB UNDERWEAR,DSG,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,17023365,BASIC RESOURCES INC,,Black,,,,,
https://dks.scene7.com/is/image/dkscdn/16ADIMLTMTT20XXXXATT_Black,,,S17APMX110,A TRAINING TOPS,A TRAINING,ADIDAS,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,17232336,ADIDAS,,Black,,,,,
https://dks.scene7.com/is/image/dkscdn/16NIKWSHRTSLVTMPJAPT_White,,,645507,N SOCCER TOPS,N SOCCER,NIKE,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,17735576,NIKE,,White,,,,,
https://dks.scene7.com/is/image/dkscdn/17CHAWPLSBSLTSTRTAPT_Plaster_Blue,,,QW0978,TRAINING TOPS,TRAINING,CHAMPION,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,18084092,JBI/CHAMPION JOG BRA,,Plaster Blue,,,,,
https://dks.scene7.com/is/image/dkscdn/17NIKMMNKBRTHMLRTAPTA_Tart_Black,,,834241,N RUNNING TOPS,N RUNNING,NIKE,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,17501871,NIKE,,Tart/Black,,,,,
https://dks.scene7.com/is/image/dkscdn/17NIKWRCRCLPWRCRPAPB_Industrial_Blue,,,855144,N RUNNING BOTTOMS,N RUNNING,NIKE,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,17460995,NIKE,,Industrial Blue,,,,,
https://dks.scene7.com/is/image/dkscdn/17CHAWVPRCTTNTNKXAPT_White,,,W50062,TRAINING TOPS,TRAINING,CHAMPION,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,18084020,JBI/CHAMPION JOG BRA,,White,,,,,
https://dks.scene7.com/is/image/dkscdn/17UARMTRNBCKTXXXXCPS_Black_Black_Graphite,,,1293405,CAPS,UA ACCESSORIES,UNDER ARMOUR,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,17142099,UNDER ARMOUR,,Black/Black/Graphite,,,,,
https://dks.scene7.com/is/image/dkscdn/18NIKWTMPSHRTXXXXAPBB_Igloo_Blue_Force_W_Wg,,,831558HO18,TEMPO TRACK SHORT,N RUNNING,NIKE,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,19105555,NIKE,,Igloo/Blue Force/W/Wg,,,,,
https://dks.scene7.com/is/image/dkscdn/18FLDWGTTWSTSHRTXAPB_Heather_Grey,,,122076,O TRAINING BOTTOMS,O TRAINING,OTHER,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,19056884,GLOBAL BRAND PARTNERS PTE LTD,,Heather Grey,,,,,
https://dks.scene7.com/is/image/dkscdn/17ADIMJRSYSHRTXXXATB_Collegiate_Navy,,,S17AAM904,A TRAINING BOTTOMS,A TRAINING,ADIDAS,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,18139594,ADIDAS,,Collegiate Navy,,,,,
https://dks.scene7.com/is/image/dkscdn/16UARWHGRMRSHRTY4APB_Black,,,1297899,UA COMPRESSION BOTTOMS,UA CORE COMPRESSION,UNDER ARMOUR,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,17011935,UNDER ARMOUR,,Black,,,,,
https://dks.scene7.com/is/image/dkscdn/16BROWLSDJCKTXXXXAPOA_Nightlife_Ultra_Blue,,,221135,EB RUN JACKETS,EB RUNNING,EMERGING BRANDS,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,16814065,"BROOKS SPORTS, INC.",,Nightlife/Ultra Blue,,,,,
https://dks.scene7.com/is/image/dkscdn/16CATWFLNTTTNKXXXAPT_Bt_Lime,,,BCTT30528,EB FITNESS TOPS,EB FITNESS,EMERGING BRANDS,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,16843056,"COLOSSEUM ATHLETICS, INC.",,Bt Lime,,,,,
https://dks.scene7.com/is/image/dkscdn/17UARMCGRCTRFTTD1APT_Anthracite,,,1298253,UA COLD COMPRESSION TOPS,UA COLD COMPRESSION,UNDER ARMOUR,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,18317777,UNDER ARMOUR,,Anthracite,,,,,
https://dks.scene7.com/is/image/dkscdn/18ADIWDNSPRTTGHT3APB_Black,,,S1853WDNA660,A COMPRESSION BOTTOMS,A CORE COMPRESSION,ADIDAS,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,18676894,ADIDAS,,Black,,,,,
https://dks.scene7.com/is/image/dkscdn/16UARMCGWLHNLYXXXAPT_Nova_Teal_Black_Black,,,1287797,UA COLD COMPRESSION TOPS,UA COLD COMPRESSION,UNDER ARMOUR,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,16952012,UNDER ARMOUR,,Nova Teal/Black/Black,,,,,
https://dks.scene7.com/is/image/dkscdn/17UARWRMRMDCRSSBCAPU_Brilliance,,,1307200,UA MED IMPACT SPORTS BRA,UA SPORTS BRA UNDERWEAR,UNDER ARMOUR,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,18555254,UNDER ARMOUR,,Brilliance,,,,,
https://dks.scene7.com/is/image/dkscdn/16UARMTHRDBRNMBSSAPT_White_Overcast_Gray,,,1289584,UA TRAINING TOPS,UA TRAINING,UNDER ARMOUR,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,17181931,UNDER ARMOUR,,White/Overcast Gray,,,,,
https://dks.scene7.com/is/image/dkscdn/18UARMNSTPPBLSSHNAPT_Midsummer_Night_Black,,,1324213,UA TRAINING TOPS,UA TRAINING,UNDER ARMOUR,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,18841981,UNDER ARMOUR,,Midsummer Night/Black,,,,,
https://dks.scene7.com/is/image/dkscdn/17UARWTHRDBRNSWYFAPTB_Academy_Desert_Sky,,,1318420,UA RUNNING TOPS,UA RUNNING,UNDER ARMOUR,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,18550061,UNDER ARMOUR,,Academy/Desert Sky,,,,,
https://dks.scene7.com/is/image/dkscdn/17JQQMRGNLSTRFLDCCPS_Core_Blue,,,TREFOILDECON,AO CAPS,A ORIGINALS,ADIDAS,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,18195661,AGRON,,Core Blue,,,,,
https://dks.scene7.com/is/image/dkscdn/18ADIWBSKNTBNXXXXCLD_Black_White,,,BOSBEANIE,COLD WEATHER,A ACCESSORIES,ADIDAS,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,19155369,AGRON,,Black/White,,,,,
https://dks.scene7.com/is/image/dkscdn/18RBKWPPHTHRCTTNTAPTA_Heather_Pacific_Purple,,,WAA17137HWP,PLUS SIZE TOPS,PB PLUS SIZE,DSG,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,19024647,DSG DIRECT,,Heather Pacific Purple,,,,,
https://dks.scene7.com/is/image/dkscdn/16UARMTHRDBRNTNKXAPT_Blue_Shift_Stealth_Gray,,,1289616,UA TRAINING TOPS,UA TRAINING,UNDER ARMOUR,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,17183415,UNDER ARMOUR,,Blue Shift/Stealth Gray,,,,,
https://dks.scene7.com/is/image/dkscdn/17NIKWTMPSHRTXXXXAPBA_White_White_Atmos_Grey,,,831558SP18,TEMPO TRACK SHORT,N RUNNING,NIKE,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,18208085,NIKE,,White/White/Atmos Grey,,,,,
https://dks.scene7.com/is/image/dkscdn/17BSJWSPLTSDLNGMSAPT_White_Light_Grey,,,EKX2T11,EB FITNESS TOPS,EB FITNESS,EMERGING BRANDS,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,18272485,BETSEY JOHNSON PERFORMANCE,,White/Light Grey,,,,,
https://dks.scene7.com/is/image/dkscdn/17UARMTHRDBRNMCRTAPUA_Black,,,1316072,UA UNDERWEAR,UA UNDERWEAR,UNDER ARMOUR,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,18818773,UNDER ARMOUR,,Black,,,,,
https://dks.scene7.com/is/image/dkscdn/18NIKWPRCL5SHRTXXAPB_CHARCOAL_HEATHR,,,889588,N COMPRESSION BOTTOMS,N CORE COMPRESSION,NIKE,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,18329204,NIKE,,CHARCOAL HEATHR,,,,,
https://dks.scene7.com/is/image/dkscdn/17UARMSPRVNTFTTDSAPT_Red_Black,,,1289597,UA TRAINING TOPS,UA TRAINING,UNDER ARMOUR,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,17182162,UNDER ARMOUR,,Red/Black,,,,,
https://dks.scene7.com/is/image/dkscdn/17UARMLVTDRCTRBLCCLD_Black_Black,,,1300442,COLD WEATHER,UA ACCESSORIES,UNDER ARMOUR,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,17949597,UNDER ARMOUR,,Black/Black,,,,,
https://dks.scene7.com/is/image/dkscdn/17UARUCTTNSTRTCH6APU_Steel,,,1277279UW,UA UNDERWEAR,UA UNDERWEAR,UNDER ARMOUR,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,18257980,UNDER ARMOUR,,Steel,,,,,
https://dks.scene7.com/is/image/dkscdn/17UARWNSTPPBLKNTCAPT_Purple_Sorbet_Black,,,1324271,UA FLEECE TOPS,UA FLEECE,UNDER ARMOUR,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,18530778,UNDER ARMOUR,,Purple Sorbet/Black,,,,,
https://dks.scene7.com/is/image/dkscdn/17NIKWSCLPTTGHTXXAPB_Black,,,AA8280X,N FITNESS BOTTOMS,N FITNESS,NIKE,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,18558507,NIKE,,Black,,,,,
https://dks.scene7.com/is/image/dkscdn/18ONZWCRRRLGGNGBLAPB_Black,,,2079B,EB FITNESS BOTTOMS,EB FITNESS,EMERGING BRANDS,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,19142687,ONZIE,,Black,,,,,
https://dks.scene7.com/is/image/dkscdn/17UARWTHRDBRNSMLSAPTD_Marathon_Red,,,1309592,UA RUNNING TOPS,UA RUNNING,UNDER ARMOUR,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,17901247,UNDER ARMOUR,,Marathon Red,,,,,
https://dks.scene7.com/is/image/dkscdn/17CA2WCLVRYDYLSTXAPT_Deep_Teal,,,WAX00308,C TRAINING TOPS,C TRAINING,CALIA,WOMENS ATHLETIC APPAREL,APPAREL ATHLETIC,17688567,DSG DIRECT,,Deep Teal,,,,,
https://dks.scene7.com/is/image/dkscdn/17NIKMCRTHRTGPLXXTPS_White_Black,,,943442,N TENNIS TOPS,N TENNIS,NIKE,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,18194246,NIKE,,White/Black,,,,,
https://dks.scene7.com/is/image/dkscdn/17UARMPRJCTRCKVNSAPB_Black_Steeltown_Gold,,,1321411,UA COMPRESSION BOTTOMS,UA CORE COMPRESSION,UNDER ARMOUR,MENS ATHLETIC APPAREL,APPAREL ATHLETIC,18596973,UNDER ARMOUR,,Black/Steeltown Gold,,,,,
